simID,time,cellID,cellType,x,y
0,6000,35,A,6.141869079,3.712392051
0,6000,36,A,7.872379425,6.903880925
0,6000,37,A,1.814471372,6.015592956
0,6000,38,A,6.208604908,7.010412627
0,6000,39,A,2.699034038,5.553945085
0,6000,40,A,6.401301956,7.810340375
0,6000,41,A,2.669433151,3.77001931
0,6000,42,A,2.662201348,7.336564251
0,6000,43,A,3.060175352,9.806866631
0,6000,44,A,3.861341194,9.82560495
0,6000,45,A,6.159412328,6.208918236
0,6000,46,A,4.108189151,10.61731665
0,6000,47,A,7.171287146,6.516918613
0,6000,48,A,2.667813202,6.416220136
0,6000,49,A,8.778838875,7.313087991
0,6000,50,A,7.393293798,8.508365494
0,6000,51,B,8.939358035,2.870595764
0,6000,52,B,4.477778084,9.058327927
0,6000,53,B,8.270923827,2.258497395
0,6000,54,B,9.899292264,10.2841038
0,6000,55,B,0.1378645551,6.512220257
0,6000,56,B,8.369808157,3.747661193
0,6000,57,B,7.331887703,2.396097304
0,6000,58,B,3.642130883,3.224777275
0,6000,59,B,7.895252408,3.068739665
0,6000,60,B,5.197139254,3.175695468
0,6000,61,B,2.89883454,8.670314968
0,6000,62,B,10.07343365,8.614172924
0,6000,63,B,5.242191066,7.518940113
0,6000,64,B,3.452225732,7.792683297
0,6000,65,B,5.826970753,9.74827736
0,6000,66,B,4.318607189,8.095469341
0,6000,67,B,10.05909927,3.22383729
0,6000,68,B,5.351338038,5.852350364
0,6000,69,B,10.59927766,3.948252861
0,6000,70,B,10.37322136,6.376156947
0,6000,71,B,0.02837104142,5.542017937
0,6000,72,B,10.53316534,9.500121161
0,6000,73,B,9.213729524,5.228377632
0,6000,74,B,4.466811585,6.22301802
0,6000,75,B,8.533815961,4.69679473
0,6000,76,B,9.087787108,10.67111964
0,6000,77,B,0.8813931671,5.9087495
0,6000,78,B,10.82526704,5.676702441
0,6000,79,B,5.279585803,8.279393191
0,6000,80,B,0.6933757816,4.957449776
0,6000,81,B,9.058327927,9.748904017
0,6000,82,B,5.349344271,4.921908031
0,6000,83,B,0.9266928774,6.828030103
0,6000,84,B,4.499019869,5.335717272
0,6000,85,B,8.303832817,10.35582139
0,6000,86,B,5.172114116,6.769149656
0,6000,87,B,5.267052662,3.9849123
0,6000,88,B,4.898316936,9.865912541
0,6000,89,B,4.267503461,3.693847238
0,6000,90,B,3.655187798,8.777563734
0,6000,91,B,11.11552461,4.944043679
0,6000,92,B,9.853480925,5.702267555
0,6000,93,B,5.431863471,9.039841544
0,6000,94,B,11.43743149,4.136249982
0,6000,95,B,4.425647459,2.687382625
0,6000,96,B,4.465955049,4.471938207
0,6000,97,B,9.629212517,9.246951705
0,6000,98,B,4.271030061,7.180419338
0,6000,99,B,9.843869328,2.478287
0,6000,100,B,10.17892617,4.779598486
0,6250,1,A,3.486606565,5.932458551
0,6250,2,A,1.812292243,6.892914427
0,6250,3,A,8.212056038,6.073826164
0,6250,4,A,8.053796646,7.935985117
0,6250,5,A,9.084323173,8.310606384
0,6250,6,A,6.318529688,4.438873387
0,6250,7,A,9.163048935,1.833050651
0,6250,8,A,10.88691325,2.463702265
0,6250,9,A,8.160712533,9.209969488
0,6250,10,A,7.479152114,4.397565979
0,6250,11,A,7.543305342,9.602095355
0,6250,12,A,8.6463087,8.826511579
0,6250,13,A,6.28725037,8.686093629
0,6250,14,A,3.373036232,4.295874502
0,6250,15,A,1.775528361,4.173282883
0,6250,16,A,9.624641975,7.693852308
0,6250,17,A,7.385736126,5.050415109
0,6250,18,A,7.160183666,7.518004853
0,6250,19,A,3.462280304,6.841528547
0,6250,20,A,11.26093306,3.048891326
0,6250,21,A,6.204221473,5.166439388
0,6250,22,A,3.221587021,10.70159367
0,6250,23,A,8.045650104,5.496095821
0,6250,24,A,6.726223646,9.35285675
0,6250,25,A,1.507458393,5.055350181
0,6250,26,A,3.474325346,5.133864418
0,6250,27,A,2.493155148,4.821812815
0,6250,28,A,6.912340796,5.774958216
0,6250,29,A,8.848775696,6.426856336
0,6250,30,A,7.039865509,3.763389026
0,6250,31,A,6.623040938,3.039444234
0,6250,32,A,9.62858586,6.84090189
0,6250,33,A,9.383795975,4.287090117
0,6250,34,A,9.299844093,3.692529303
0,6250,35,A,6.047240713,3.638370941
0,6250,36,A,7.906845564,6.994119543
0,6250,37,A,1.662521203,5.990841576
0,6250,38,A,6.22878232,7.074611914
0,6250,39,A,2.469154812,5.59771661
0,6250,40,A,6.425766899,7.924046981
0,6250,41,A,2.608855665,3.930215898
0,6250,42,A,2.551434255,7.337214288
0,6250,43,A,3.028946941,9.893975128
0,6250,44,A,3.827961471,9.626271321
0,6250,45,A,6.158159014,6.179465354
0,6250,46,A,4.049771306,10.51217233
0,6250,47,A,7.129790799,6.575199293
0,6250,48,A,2.636032959,6.455821121
0,6250,49,A,8.762177354,7.335666539
0,6250,50,A,7.334092026,8.532298129
0,6250,51,B,8.991111869,2.909389275
0,6250,52,B,4.502844367,8.967149324
0,6250,53,B,8.389684835,2.273198517
0,6250,54,B,9.898032652,10.22553183
0,6250,55,B,-0.005611854346,6.530327839
0,6250,56,B,8.256443054,3.763406345
0,6250,57,B,7.430586192,2.480622006
0,6250,58,B,3.646517483,3.311882608
0,6250,59,B,7.907785549,3.096312576
0,6250,60,B,5.218800068,3.251723529
0,6250,61,B,3.02036298,8.701226463
0,6250,62,B,10.17722412,8.618101337
0,6250,63,B,5.35713068,7.56365635
0,6250,64,B,3.351198253,7.796684603
0,6250,65,B,5.783418087,9.853555748
0,6250,66,B,4.388488899,7.943429427
0,6250,67,B,10.06984909,3.167268239
0,6250,68,B,5.338120562,5.790498376
0,6250,69,B,10.48910568,3.950143854
0,6250,70,B,10.36503388,6.380565592
0,6250,71,B,-0.08271873306,5.622053891
0,6250,72,B,10.55271609,9.52896628
0,6250,73,B,9.194486239,5.26950345
0,6250,74,B,4.435547321,6.392525637
0,6250,75,B,8.520637175,4.675241525
0,6250,76,B,8.971849252,10.75625525
0,6250,77,B,0.7801880505,5.913449428
0,6250,78,B,10.70697406,5.582311806
0,6250,79,B,5.331938436,8.312810701
0,6250,80,B,0.6815285333,4.977091266
0,6250,81,B,9.042785591,9.86147272
0,6250,82,B,5.235860105,4.967426406
0,6250,83,B,0.8525669419,6.775416226
0,6250,84,B,4.390046094,5.555628242
0,6250,85,B,8.226212365,10.31464939
0,6250,86,B,5.329091712,6.708990577
0,6250,87,B,5.195873281,4.091627567
0,6250,88,B,4.836910842,9.868431765
0,6250,89,B,4.2543402,3.782300528
0,6250,90,B,3.776862153,8.648807533
0,6250,91,B,11.12612478,4.837418446
0,6250,92,B,9.778967965,5.765556801
0,6250,93,B,5.424343586,9.103760565
0,6250,94,B,11.30646016,3.997132112
0,6250,95,B,4.5262723,2.791897537
0,6250,96,B,4.408327791,4.628759926
0,6250,97,B,9.669727946,9.245553533
0,6250,98,B,4.322053803,7.179610036
0,6250,99,B,9.874862088,2.441769268
0,6250,100,B,10.0957587,4.810846316
0,6500,1,A,3.520246083,5.95794208
0,6500,2,A,1.732393466,6.922367309
0,6500,3,A,8.147795207,6.049120684
0,6500,4,A,8.024359512,8.009559069
0,6500,5,A,9.094439831,8.269974347
0,6500,6,A,6.327677546,4.452071115
0,6500,7,A,9.323334591,1.77195946
0,6500,8,A,10.90698203,2.48238074
0,6500,9,A,8.102455465,9.088416917
0,6500,10,A,7.592577044,4.439865331
0,6500,11,A,7.490266705,9.512404886
0,6500,12,A,8.708653283,8.868450836
0,6500,13,A,6.182499367,8.621188086
0,6500,14,A,3.36264183,4.3417935
0,6500,15,A,1.886237777,4.208002216
0,6500,16,A,9.674018497,7.771174308
0,6500,17,A,7.09634022,5.068679486
0,6500,18,A,7.216896131,7.502651754
0,6500,19,A,3.389871795,6.788784908
0,6500,20,A,11.40515865,2.998867402
0,6500,21,A,6.163686691,5.294161036
0,6500,22,A,3.36702843,10.74309546
0,6500,23,A,8.119417931,5.30974952
0,6500,24,A,6.712788307,9.262558299
0,6500,25,A,1.516510106,5.087515412
0,6500,26,A,3.401267838,5.170393171
0,6500,27,A,2.48187532,4.74160071
0,6500,28,A,7.030210579,5.791696888
0,6500,29,A,8.860930951,6.364015861
0,6500,30,A,7.156920087,3.746292456
0,6500,31,A,6.611858731,3.111979003
0,6500,32,A,9.579350768,6.876852799
0,6500,33,A,9.588486137,4.145431457
0,6500,34,A,9.178164286,3.638074932
0,6500,35,A,6.101994082,3.741585791
0,6500,36,A,7.966691314,7.001012771
0,6500,37,A,1.660483781,6.006775671
0,6500,38,A,6.318583223,7.086864789
0,6500,39,A,2.49472179,5.579441211
0,6500,40,A,6.30328393,7.851253487
0,6500,41,A,2.671439084,3.720463017
0,6500,42,A,2.605640091,7.323741161
0,6500,43,A,3.040388944,9.909684068
0,6500,44,A,3.800472471,9.688554761
0,6500,45,A,6.140612616,6.278163842
0,6500,46,A,4.20678984,10.52626424
0,6500,47,A,7.211909639,6.527625312
0,6500,48,A,2.537181704,6.431496851
0,6500,49,A,8.749072664,7.367607156
0,6500,50,A,7.171949855,8.468911747
0,6500,51,B,9.078694282,2.797397154
0,6500,52,B,4.509726573,8.99740993
0,6500,53,B,8.435058623,2.257237847
0,6500,54,B,9.907164844,10.31622391
0,6500,55,B,0.07864546212,6.522246771
0,6500,56,B,8.27344782,3.739788617
0,6500,57,B,7.478212129,2.456495709
0,6500,58,B,3.589035938,3.349766876
0,6500,59,B,7.945003941,3.090143626
0,6500,60,B,5.220053382,3.274283184
0,6500,61,B,2.929935125,8.830538083
0,6500,62,B,10.20285881,8.62424982
0,6500,63,B,5.286907299,7.522404048
0,6500,64,B,3.346035418,7.820680217
0,6500,65,B,5.766185017,9.825356179
0,6500,66,B,4.256568139,7.994264225
0,6500,67,B,10.17325792,3.170129
0,6500,68,B,5.328778383,5.869583434
0,6500,69,B,10.54131188,3.889033768
0,6500,70,B,10.32448853,6.256544173
0,6500,71,B,-0.1770306219,5.647746831
0,6500,72,B,10.56481152,9.598506321
0,6500,73,B,9.167052929,5.228513252
0,6500,74,B,4.432345447,6.353989348
0,6500,75,B,8.602836409,4.590656657
0,6500,76,B,9.112034644,10.71489116
0,6500,77,B,0.7396452369,5.79436243
0,6500,78,B,10.77122223,5.498441037
0,6500,79,B,5.177559174,8.278108701
0,6500,80,B,0.597517515,4.967510583
0,6500,81,B,9.060158261,9.777401404
0,6500,82,B,5.260472763,4.996336808
0,6500,83,B,0.8416004432,6.779176169
0,6500,84,B,4.445835721,5.482469927
0,6500,85,B,8.285099236,10.23844285
0,6500,86,B,5.294935736,6.772010759
0,6500,87,B,5.185508517,4.116412664
0,6500,88,B,4.823692786,9.90650827
0,6500,89,B,4.262515146,3.822919888
0,6500,90,B,3.725162945,8.717739811
0,6500,91,B,11.05254713,4.751681783
0,6500,92,B,9.708775919,5.795790628
0,6500,93,B,5.421055999,9.133133147
0,6500,94,B,11.35502608,3.943866262
0,6500,95,B,4.443311945,2.845963077
0,6500,96,B,4.358399913,4.63694898
0,6500,97,B,9.745920384,9.297283804
0,6500,98,B,4.237020532,7.169712633
0,6500,99,B,9.898988385,2.38787676
0,6500,100,B,10.0677654,4.838485357
0,6750,1,A,3.466666904,5.985514991
0,6750,2,A,1.6969624,6.905698544
0,6750,3,A,8.196611479,5.918602817
0,6750,4,A,8.08229372,8.00411983
0,6750,5,A,9.188556083,8.245106546
0,6750,6,A,6.156279042,4.577103229
0,6750,7,A,9.284916414,1.771014751
0,6750,8,A,10.90225848,2.445537083
0,6750,9,A,8.10528959,8.993946001
0,6750,10,A,7.720792973,4.516969343
0,6750,11,A,7.57811962,9.419162131
0,6750,12,A,8.851531095,8.867197521
0,6750,13,A,6.281847402,8.761663483
0,6750,14,A,3.343842118,4.229935213
0,6750,15,A,1.778693296,4.263167028
0,6750,16,A,9.591613093,7.626416526
0,6750,17,A,6.984719687,4.980357053
0,6750,18,A,7.224950699,7.579121062
0,6750,19,A,3.336008905,6.873488058
0,6750,20,A,11.27825272,2.975833819
0,6750,21,A,6.088600079,5.506122334
0,6750,22,A,3.326346359,10.66709588
0,6750,23,A,7.901490917,5.351526658
0,6750,24,A,6.71499263,9.478896693
0,6750,25,A,1.601422139,5.23321318
0,6750,26,A,3.511150203,5.094316668
0,6750,27,A,2.525207554,4.693629954
0,6750,28,A,6.937407079,5.846710451
0,6750,29,A,8.825524826,6.304170111
0,6750,30,A,7.163943609,3.94856619
0,6750,31,A,6.807179324,3.192833354
0,6750,32,A,9.576083447,6.817838046
0,6750,33,A,9.618869511,4.220123916
0,6750,34,A,9.158010487,3.736324683
0,6750,35,A,6.210452143,3.69260016
0,6750,36,A,8.004917395,6.923307295
0,6750,37,A,1.638125664,6.044564036
0,6750,38,A,6.306050082,7.145143897
0,6750,39,A,2.579370879,5.505135113
0,6750,40,A,6.292576955,7.912172149
0,6750,41,A,2.618666963,3.752979556
0,6750,42,A,2.469154812,7.275834958
0,6750,43,A,3.074417558,9.800536762
0,6750,44,A,3.882156129,9.715678722
0,6750,45,A,6.160665642,6.421041654
0,6750,46,A,4.170089463,10.57609135
0,6750,47,A,7.229429273,6.629091801
0,6750,48,A,2.564570436,6.356318055
0,6750,49,A,8.712726554,7.347240801
0,6750,50,A,7.188383235,8.476163511
0,6750,51,B,9.059581242,2.840636492
0,6750,52,B,4.556556473,8.870995446
0,6750,53,B,8.446083971,2.333670924
0,6750,54,B,10.03559963,10.09920532
0,6750,55,B,0.07722440642,6.436211186
0,6750,56,B,8.256596591,3.636169847
0,6750,57,B,7.387660182,2.373150319
0,6750,58,B,3.55431072,3.235628834
0,6750,59,B,7.857026327,3.011087215
0,6750,60,B,5.300265487,3.310629294
0,6750,61,B,2.94372158,8.708026626
0,6750,62,B,10.32918846,8.385298236
0,6750,63,B,5.165400156,7.560103111
0,6750,64,B,3.306167118,7.791646155
0,6750,65,B,5.681272984,9.930947896
0,6750,66,B,4.231982083,7.998222554
0,6750,67,B,10.05831361,3.199068747
0,6750,68,B,5.227130554,5.864387792
0,6750,69,B,10.46078645,3.977705743
0,6750,70,B,10.34519498,6.278851906
0,6750,71,B,-0.1379275357,5.525918714
0,6750,72,B,10.69027076,9.511469576
0,6750,73,B,9.144154754,5.239042036
0,6750,74,B,4.341568345,6.371748308
0,6750,75,B,8.586467813,4.57364712
0,6750,76,B,9.203671428,10.64246346
0,6750,77,B,0.7278621852,5.762738403
0,6750,78,B,10.90069971,5.512388904
0,6750,79,B,5.348739626,8.291812394
0,6750,80,B,0.7272355282,4.887611807
0,6750,81,B,9.202726724,9.719482624
0,6750,82,B,5.253319207,4.960255703
0,6750,83,B,0.7941854908,6.800016452
0,6750,84,B,4.403919148,5.489075057
0,6750,85,B,8.432122923,10.10133783
0,6750,86,B,5.278500012,6.739665754
0,6750,87,B,5.291492288,4.072330961
0,6750,88,B,4.820872829,9.822222894
0,6750,89,B,4.253748182,3.80318175
0,6750,90,B,3.724712438,8.75511632
0,6750,91,B,11.09621671,4.740660724
0,6750,92,B,9.771777,5.788118015
0,6750,93,B,5.45128984,9.113160421
0,6750,94,B,11.29385687,3.965398635
0,6750,95,B,4.533550563,2.955001407
0,6750,96,B,4.347746742,4.605302798
0,6750,97,B,9.889646207,9.101492442
0,6750,98,B,4.242468355,7.175850093
0,6750,99,B,9.961654092,2.394456659
0,6750,100,B,10.0992557,4.944922588
0,7000,1,A,3.449145825,5.953875139
0,7000,2,A,1.791168546,6.854179776
0,7000,3,A,8.217395081,5.978119493
0,7000,4,A,8.228197207,8.032287752
0,7000,5,A,9.197300212,8.335488493
0,7000,6,A,6.077946909,4.742540696
0,7000,7,A,9.155459773,1.744613279
0,7000,8,A,10.81234106,2.400096573
0,7000,9,A,7.913251735,8.838036254
0,7000,10,A,7.712581872,4.501591053
0,7000,11,A,7.528387207,9.522983121
0,7000,12,A,8.650985242,9.073121402
0,7000,13,A,6.242564421,8.674056198
0,7000,14,A,3.429154775,4.318321919
0,7000,15,A,1.74649325,4.268787952
0,7000,16,A,9.650833759,7.67954067
0,7000,17,A,7.021379126,5.08156217
0,7000,18,A,7.337268093,7.576220661
0,7000,19,A,3.333942203,6.840689842
0,7000,20,A,11.21117837,3.039129332
0,7000,21,A,6.198551628,5.563077274
0,7000,22,A,3.219333777,10.54560963
0,7000,23,A,8.11316217,5.318397604
0,7000,24,A,6.620849086,9.475861467
0,7000,25,A,1.631490766,5.135470266
0,7000,26,A,3.44377975,5.175746523
0,7000,27,A,2.587153708,4.655748692
0,7000,28,A,7.1353882,5.896874506
0,7000,29,A,8.819174804,6.396940548
0,7000,30,A,7.074611914,4.108854991
0,7000,31,A,6.917354052,3.332248963
0,7000,32,A,9.613859419,6.831188705
0,7000,33,A,9.693245477,4.231517681
0,7000,34,A,9.134707661,3.856302745
0,7000,35,A,6.195175429,3.854408627
0,7000,36,A,7.981417755,6.977826459
0,7000,37,A,1.61608245,6.014018441
0,7000,38,A,6.256544173,7.21501616
0,7000,39,A,2.472333609,5.520817598
0,7000,40,A,6.327043094,7.935045132
0,7000,41,A,2.616768002,3.764689814
0,7000,42,A,2.490961848,7.407086552
0,7000,43,A,3.058338417,9.67854523
0,7000,44,A,3.912533408,9.830996093
0,7000,45,A,6.19951838,6.400048642
0,7000,46,A,4.121836869,10.63249048
0,7000,47,A,7.161525151,6.711528695
0,7000,48,A,2.589132873,6.422762598
0,7000,49,A,8.790203727,7.31708726
0,7000,50,A,7.165196923,8.499663151
0,7000,51,B,8.983643502,2.971788646
0,7000,52,B,4.483104669,8.996288878
0,7000,53,B,8.442865661,2.238330876
0,7000,54,B,10.12192872,10.19057759
0,7000,55,B,-0.04177713791,6.46026469
0,7000,56,B,8.250144994,3.662322467
0,7000,57,B,7.369173799,2.397589945
0,7000,58,B,3.399614597,3.209110849
0,7000,59,B,7.874259396,2.984140961
0,7000,60,B,5.227886595,3.399927926
0,7000,61,B,2.928913264,8.702030871
0,7000,62,B,10.3526881,8.43355083
0,7000,63,B,5.182359487,7.579716405
0,7000,64,B,3.344782104,7.841986557
0,7000,65,B,5.747610461,10.00667421
0,7000,66,B,4.302940762,7.977344484
0,7000,67,B,10.01534495,3.119014935
0,7000,68,B,5.269902535,5.927420102
0,7000,69,B,10.47682446,3.906057427
0,7000,70,B,10.37637039,6.309082601
0,7000,71,B,0.01065317017,5.586334439
0,7000,72,B,10.62729328,9.375849763
0,7000,73,B,9.225576777,5.275766625
0,7000,74,B,4.425017653,6.396625647
0,7000,75,B,8.617321951,4.582469177
0,7000,76,B,9.186410905,10.53038355
0,7000,77,B,0.7682815662,5.816004254
0,7000,78,B,10.91894834,5.606218992
0,7000,79,B,5.221518699,8.332356623
0,7000,80,B,0.7168956865,4.823066129
0,7000,81,B,9.248518348,9.642372315
0,7000,82,B,5.200313684,5.038949489
0,7000,83,B,0.8036876906,6.775729555
0,7000,84,B,4.356357821,5.541082627
0,7000,85,B,8.430252308,10.11973224
0,7000,86,B,5.309352014,6.847168461
0,7000,87,B,5.240698074,4.140071954
0,7000,88,B,4.862103086,9.778999304
0,7000,89,B,4.183875919,3.801615107
0,7000,90,B,3.726394104,8.7228765
0,7000,91,B,11.14202503,4.804682629
0,7000,92,B,9.79308334,5.774958216
0,7000,93,B,5.508538304,9.203588308
0,7000,94,B,11.25301504,3.909903631
0,7000,95,B,4.338734217,2.984021298
0,7000,96,B,4.402344633,4.622776768
0,7000,97,B,9.822455923,9.123371152
0,7000,98,B,4.134066035,7.138590499
0,7000,99,B,9.771756533,2.373424285
0,7000,100,B,10.20699033,4.894818363
0,7250,1,A,3.403061211,5.947915567
0,7250,2,A,1.754953121,7.084044833
0,7250,3,A,8.300699531,5.992721548
0,7250,4,A,8.085442828,7.942565017
0,7250,5,A,8.988142336,8.331092399
0,7250,6,A,6.121597782,4.696498548
0,7250,7,A,9.158010487,1.668671259
0,7250,8,A,10.87359133,2.310836912
0,7250,9,A,7.913198732,8.817915192
0,7250,10,A,7.678575593,4.593302782
0,7250,11,A,7.677021446,9.656502016
0,7250,12,A,8.667293917,9.126006891
0,7250,13,A,6.249735123,8.70211547
0,7250,14,A,3.329348347,4.378533598
0,7250,15,A,1.654815526,4.276698317
0,7250,16,A,9.623259275,7.807833747
0,7250,17,A,6.950253548,5.108821752
0,7250,18,A,7.129405041,7.529646819
0,7250,19,A,3.303647893,6.84504759
0,7250,20,A,11.15955972,2.975988089
0,7250,21,A,6.179027639,5.590158936
0,7250,22,A,3.268378751,10.63427599
0,7250,23,A,8.011133582,5.317137992
0,7250,24,A,6.734683517,9.469728293
0,7250,25,A,1.465750884,5.231959866
0,7250,26,A,3.367573212,5.167559044
0,7250,27,A,2.354350607,4.734394154
0,7250,28,A,7.222536045,5.933189126
0,7250,29,A,8.927669929,6.186045253
0,7250,30,A,7.190969386,4.074861446
0,7250,31,A,6.878501314,3.400241255
0,7250,32,A,9.470981607,6.896987698
0,7250,33,A,9.770496921,4.155775545
0,7250,34,A,9.249771662,3.752735856
0,7250,35,A,6.133406059,3.859580886
0,7250,36,A,7.947944604,7.049424367
0,7250,37,A,1.667096745,6.166431517
0,7250,38,A,6.162127842,7.155114293
0,7250,39,A,2.405614896,5.566335972
0,7250,40,A,6.376077424,7.972786976
0,7250,41,A,2.601253492,3.863654157
0,7250,42,A,2.578111267,7.438010029
0,7250,43,A,3.125179332,9.764626561
0,7250,44,A,3.916293351,9.837889321
0,7250,45,A,6.171945469,6.363075875
0,7250,46,A,4.180562232,10.63956095
0,7250,47,A,7.196794295,6.66271872
0,7250,48,A,2.516654788,6.459581064
0,7250,49,A,8.757453808,7.290005598
0,7250,50,A,7.201517841,8.534502451
0,7250,51,B,8.878691484,2.990949165
0,7250,52,B,4.534918817,9.072356855
0,7250,53,B,8.548043282,2.235181846
0,7250,54,B,10.19414386,9.982960432
0,7250,55,B,-0.04887925136,6.487153975
0,7250,56,B,8.306966102,3.780935424
0,7250,57,B,7.487298656,2.44772251
0,7250,58,B,3.521068183,3.33245061
0,7250,59,B,7.879437075,3.064725337
0,7250,60,B,5.266426005,3.385201485
0,7250,61,B,3.02487367,8.737479508
0,7250,62,B,10.30788212,8.401591319
0,7250,63,B,5.182989293,7.610576903
0,7250,64,B,3.441890332,7.800778347
0,7250,65,B,5.94509561,9.922488025
0,7250,66,B,4.390080909,8.072798913
0,7250,67,B,10.08319565,3.112816645
0,7250,68,B,5.205326941,5.965775294
0,7250,69,B,10.60272427,3.90783348
0,7250,70,B,10.22109012,6.369342446
0,7250,71,B,-0.1181607109,5.566335972
0,7250,72,B,10.74354735,9.272635195
0,7250,73,B,9.287750546,5.176061426
0,7250,74,B,4.341568345,6.367024761
0,7250,75,B,8.714606525,4.604362812
0,7250,76,B,9.38465494,10.6122203
0,7250,77,B,0.7473119368,5.876858579
0,7250,78,B,10.86635953,5.621019435
0,7250,79,B,5.295724585,8.380199954
0,7250,80,B,0.6098829148,4.946792921
0,7250,81,B,9.309304083,9.749530674
0,7250,82,B,5.236973123,5.114461666
0,7250,83,B,0.7873946068,6.775729555
0,7250,84,B,4.322989064,5.516786526
0,7250,85,B,8.530408707,10.16129161
0,7250,86,B,5.231799266,6.849456229
0,7250,87,B,5.179118022,4.167113622
0,7250,88,B,4.900836161,9.943693599
0,7250,89,B,4.147963405,3.904263434
0,7250,90,B,3.76683564,8.698940099
0,7250,91,B,11.30289819,4.851136312
0,7250,92,B,9.862133705,5.719584089
0,7250,93,B,5.481202481,9.235476637
0,7250,94,B,11.33367566,3.956756818
0,7250,95,B,4.399008531,3.016950492
0,7250,96,B,4.391008123,4.652377654
0,7250,97,B,9.752663959,9.056134628
0,7250,98,B,4.187580753,7.14168626
0,7250,99,B,9.743415259,2.404284783
0,7250,100,B,10.30349552,4.842492498
0,7500,1,A,3.466567137,5.969454176
0,7500,2,A,1.700747284,7.000072785
0,7500,3,A,8.296750646,6.111323483
0,7500,4,A,8.03155032,7.86924614
0,7500,5,A,9.102507251,8.33735897
0,7500,6,A,6.081738501,4.800572938
0,7500,7,A,8.997276339,1.697354475
0,7500,8,A,10.84085239,2.32650373
0,7500,9,A,8.205447657,8.632827778
0,7500,10,A,7.77305428,4.620655896
0,7500,11,A,7.787154064,9.515787588
0,7500,12,A,8.721133422,9.239918181
0,7500,13,A,6.43044151,8.962762724
0,7500,14,A,3.40337454,4.28414105
0,7500,15,A,1.592207786,4.376622851
0,7500,16,A,9.719482624,7.694341113
0,7500,17,A,7.063590307,5.124417326
0,7500,18,A,7.117570986,7.641769624
0,7500,19,A,3.35819939,6.842040419
0,7500,20,A,11.20180843,2.930248453
0,7500,21,A,6.215674681,5.56484201
0,7500,22,A,3.206972657,10.60341549
0,7500,23,A,8.105809183,5.434056771
0,7500,24,A,6.980959745,9.642058987
0,7500,25,A,1.577034473,5.272421759
0,7500,26,A,3.435277368,5.084424638
0,7500,27,A,2.472503384,4.713888197
0,7500,28,A,7.234442529,5.962642008
0,7500,29,A,8.965919629,6.344981547
0,7500,30,A,7.121957585,4.141263238
0,7500,31,A,6.893542657,3.436222077
0,7500,32,A,9.621232873,6.863941771
0,7500,33,A,9.790092475,4.147963405
0,7500,34,A,9.297397599,3.761509055
0,7500,35,A,6.153520492,3.985412995
0,7500,36,A,7.996018232,7.032729809
0,7500,37,A,1.705133884,6.12901946
0,7500,38,A,6.244951018,7.190263206
0,7500,39,A,2.584960408,5.540901801
0,7500,40,A,6.317447796,8.114898813
0,7500,41,A,2.508517693,3.886848341
0,7500,42,A,2.50537496,7.341914216
0,7500,43,A,3.119185559,9.741384132
0,7500,44,A,4.007456209,9.898347559
0,7500,45,A,6.216438121,6.332996336
0,7500,46,A,4.137202627,10.65443614
0,7500,47,A,7.144203911,6.751289929
0,7500,48,A,2.555684762,6.417538071
0,7500,49,A,8.836491325,7.37105377
0,7500,50,A,7.256062198,8.616221365
0,7500,51,B,9.036457909,2.967016533
0,7500,52,B,4.645095521,9.03420163
0,7500,53,B,8.326121229,2.31239576
0,7500,54,B,10.21294358,10.13022484
0,7500,55,B,-0.01848638353,6.504700373
0,7500,56,B,8.348079844,3.80308413
0,7500,57,B,7.474138858,2.489708534
0,7500,58,B,3.58291179,3.360135202
0,7500,59,B,7.957604786,3.181537938
0,7500,60,B,5.329419211,3.335138198
0,7500,61,B,3.169814097,8.710218353
0,7500,62,B,10.32892969,8.455817422
0,7500,63,B,5.266123698,7.631675407
0,7500,64,B,3.40347216,7.822506653
0,7500,65,B,5.929472402,9.915690494
0,7500,66,B,4.362159855,8.071029716
0,7500,67,B,10.13875019,3.072490255
0,7500,68,B,5.27147705,6.121715284
0,7500,69,B,10.62215064,3.926633192
0,7500,70,B,10.31334121,6.425573224
0,7500,71,B,-0.09901181685,5.507062319
0,7500,72,B,10.70741809,9.318484139
0,7500,73,B,9.228070935,5.169453162
0,7500,74,B,4.341253441,6.390642488
0,7500,75,B,8.642829099,4.607976325
0,7500,76,B,9.380549929,10.65791757
0,7500,77,B,0.7244155714,5.860810235
0,7500,78,B,10.79886794,5.744565348
0,7500,79,B,5.388310805,8.370885123
0,7500,80,B,0.670836392,4.972210511
0,7500,81,B,9.301960346,9.776785582
0,7500,82,B,5.239411501,5.181399189
0,7500,83,B,0.8209522501,6.746482937
0,7500,84,B,4.381246128,5.525603811
0,7500,85,B,8.507660943,10.2395132
0,7500,86,B,5.209441149,6.918105095
0,7500,87,B,5.289298988,4.170402792
0,7500,88,B,4.963816771,9.961013266
0,7500,89,B,4.368113097,3.865847457
0,7500,90,B,3.889071747,8.845992461
0,7500,91,B,11.17748375,4.86462231
0,7500,92,B,9.80546839,5.665790502
0,7500,93,B,5.54197877,9.220046391
0,7500,94,B,11.339328,3.961548752
0,7500,95,B,4.40602585,2.986647589
0,7500,96,B,4.405085864,4.67956166
0,7500,97,B,9.828071691,9.129887101
0,7500,98,B,4.202988959,7.210002903
